Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Tags Used,Auto Renews,Is Customizable,Is Personalizable,Description Character Count,Has Variants,Is Supply,Minimum Processing,Placement Of Listing In Shop,Shipped From,Shop Age,Visibility Score,Conversion Rate,Shop Digital Listing,Title Character Count,When Made,Who Made,Total Shop Sales,Listing Type,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
"Soap Belly Band Template, Printable Soap Label Wrap, Handmade Soap Packaging, Editable Canva Template",https://www.etsy.com/listing/4382968564/soap-label-template-printable-soap-belly,MJDigitalMarket,https://www.etsy.com/shop/MJDigitalMarket,13.93,51,711,50,203,18,6 Mo.,166,3,4756,Paper & Party Supplies,,true,false,false,,false,true,,-1,,34,100,4.27,190,101,2007_2009,i_did,4296,download,"soap belly band,soap label template,handmade soap,soap packaging,printable soap label,soap wrap label,editable canva,wrap label,soap sticker,canva label,product label,soap branding,printable label",soap belly band,soap label template,handmade soap,soap packaging,printable soap label,soap wrap label,editable canva,wrap label,soap sticker,canva label,product label,soap branding,printable label
Womens Conference Flyer-Church Template Bundle-Women Month Ministry Fellowship-Church Retreat-Empowerment Event-Floral Design-Editable Canva,https://www.etsy.com/listing/4455770567/womens-conference-flyer-church-template,BornRise,https://www.etsy.com/shop/BornRise,14.81,61,710,-67,120,3,2 Mo.,126,2,1539,Paper & Party Supplies,,true,false,false,,false,false,,-1,,13,100,7.8,74,140,2020_2026,i_did,2483,download,"women's conference,church flyers bundle,womens retreat flyer,womens meeting flyer,guest speaker flyer,woman empowerment,faith based flyer,ladies event flyer,women's prayer flyer,pink church flyer,bible study flyer,march 8 women's day,customizable canva",women's conference,church flyers bundle,womens retreat flyer,womens meeting flyer,guest speaker flyer,woman empowerment,faith based flyer,ladies event flyer,women's prayer flyer,pink church flyer,bible study flyer,march 8 women's day,customizable canva
"Fort Game Birthday Invitation, Gamer Party Invite, Fort Night Invitation, Editable Gamer Invite, Gamer Digital, Gamer Template, Gamer Canva",https://www.etsy.com/listing/4396286286/fort-game-birthday-invitation-gamer,DigitoraDesignsCo,https://www.etsy.com/shop/DigitoraDesignsCo,4.17,170,709,0,379,25,6 Mo.,98,4,2734,Paper & Party Supplies,,true,false,false,,false,false,,-1,,7,100,13.86,114,139,2007_2009,collective,1032,download,"fortnite,fortnite birthday,fortnite invitation,editable fortnite,fortnight,fortnite invite,fortnite digital,fortnite party,fortnite video,gamer birthday,gamer invitation,invitation for boys,new invitation",fortnite,fortnite birthday,fortnite invitation,editable fortnite,fortnight,fortnite invite,fortnite digital,fortnite party,fortnite video,gamer birthday,gamer invitation,invitation for boys,new invitation
"Cowboy Space Adventure Toy Party Favor Bundle, Editable Kids Cartoon Toy Theme Decorations, Chip Bag Water Label Canva Template",https://www.etsy.com/listing/4461897233/cowboy-space-adventure-toy-party-favor,PSDFreebiesCo,https://www.etsy.com/shop/PSDFreebiesCo,7.38,96,708,-100,108,6,2 Mo.,48,3,846,Paper & Party Supplies,,false,false,false,,false,false,,2,,12,84,12.77,349,127,2020_2026,i_did,5133,download,"toy theme party,cowboy toy birthday,kids toy decor,chip bag template,water bottle label,cartoon toy party,cupcake topper kids,party label bundle,toy adventure party,toy party story,toy birthday bundle,printable toy party,toy birthday favor",toy theme party,cowboy toy birthday,kids toy decor,chip bag template,water bottle label,cartoon toy party,cupcake topper kids,party label bundle,toy adventure party,toy party story,toy birthday bundle,printable toy party,toy birthday favor
"Spiritual Coach Instagram Template, Wellness, Health Coach & Yoga | Canva | Earthy",https://www.etsy.com/listing/4305874278/spiritual-coach-instagram-template,StudioVellure,https://www.etsy.com/shop/StudioVellure,22.12,32,708,-100,32,4,11 Mo.,223,0,2404,,,true,false,false,,false,true,,2,,13,57,1.33,6,82,2007_2009,i_did,435,download,"health template,spiritual coach post,holistic posts,spirituality posts,meditation template,holistic instagram,wellbeing coach,spiritual instagram,energy healing,holistic coach post,spiritual canva,spirituality canva,health coach posts",health template,spiritual coach post,holistic posts,spirituality posts,meditation template,holistic instagram,wellbeing coach,spiritual instagram,energy healing,holistic coach post,spiritual canva,spirituality canva,health coach posts
Neutral Minimalist Teddy Bear Pregnancy Announcement Digital Baby Reveal Editable Canva Template Cozy Baby Announcement Social Media,https://www.etsy.com/listing/4357943037/neutral-minimalist-teddy-bear-pregnancy,DaintyPrintStudio,https://www.etsy.com/shop/DaintyPrintStudio,11.41,62,707,300,437,34,8 Mo.,778,4,12506,Paper & Party Supplies,,false,false,false,,false,false,,-1,,49,100,3.49,237,132,2020_2026,i_did,7097,download,"pregnancy announceme,baby announcement,editable template,gender neutral baby,boho baby announceme,social media reveal,facebook instagram,2 3 4 pregnancy,baby boy girl,neutral baby announc,announcement husband,teddy bear heart,new adventure begins",pregnancy announceme,baby announcement,editable template,gender neutral baby,boho baby announceme,social media reveal,facebook instagram,2 3 4 pregnancy,baby boy girl,neutral baby announc,announcement husband,teddy bear heart,new adventure begins
"Editable Invitation Bundle Baby Shower Girl Highland Cow, Holy Cow Set Package, Diaper Raffle Games, Printable Invite Template Canva, BS45",https://www.etsy.com/listing/4316115156/editable-invitation-bundle-baby-shower,WISHLANDIA,https://www.etsy.com/shop/WISHLANDIA,23.57,30,707,-100,357,31,10 Mo.,239,3,7994,Paper & Party Supplies,,false,false,true,,false,false,,-1,,10,100,4.47,212,138,2020_2026,i_did,1647,download,"digital invitations,baby shower invites,books for baby,diaper raffle games,registry gifts cards,printable invite 5x7,were having a baby,holy cow baby shower,highland cow shower,pink brown beige,baby girl sprinkle,boho flower modern,cow print ranch farm",digital invitations,baby shower invites,books for baby,diaper raffle games,registry gifts cards,printable invite 5x7,were having a baby,holy cow baby shower,highland cow shower,pink brown beige,baby girl sprinkle,boho flower modern,cow print ranch farm
"Lash Tech Instagram Post Templates, Lash Quotes, Lash Posts, Branding Kit, Social Media Flyers, Beauty Posts, Canva Templates, Lash Forms",https://www.etsy.com/listing/4383997635/lash-tech-instagram-post-templates-lash,DreamyDigitalsCo,https://www.etsy.com/shop/DreamyDigitalsCo,47.05,15,706,0,13,1,6 Mo.,7,0,39,,,true,false,false,,false,false,,-1,,60,0,33.33,419,137,2007_2009,i_did,21677,download,"lash policy,lash instagram,instagram posts,lash templates,eyelash posts,lash consent form,lash aftercare,lash social media,lash branding kit,lash content,lash extension,canva templates,lash flyer",lash policy,lash instagram,instagram posts,lash templates,eyelash posts,lash consent form,lash aftercare,lash social media,lash branding kit,lash content,lash extension,canva templates,lash flyer
"Interior Design Presentation Template: Canva Mood Board, Project Proposal",https://www.etsy.com/listing/4316602852/interior-design-presentation-template,DesignBossTemplates,https://www.etsy.com/shop/DesignBossTemplates,30.68,23,706,0,1,1,10 Mo.,81,0,2664,,,true,false,false,,false,false,,1,,11,69,0.04,3,73,2007_2009,i_did,45,download,"design presentation,interior design,design proposal,client presentation,moodboard template,project proposal,editable canva,minimalist proposal,digital presentation,design template,interior proposal,digital proposal",design presentation,interior design,design proposal,client presentation,moodboard template,project proposal,editable canva,minimalist proposal,digital presentation,design template,interior proposal,digital proposal,--
"Peptide Label Template, Printable Label, Peptide Therapy Canva template, Editable Label , canva Label Template, peptide marketing, glp-1",https://www.etsy.com/listing/4387345196/peptide-label-template-printable-label,LuxAestheticCo,https://www.etsy.com/shop/LuxAestheticCo,32.07,22,706,-100,106,7,6 Mo.,97,1,8698,Paper & Party Supplies,,true,false,false,,false,false,,-1,,19,100,1.22,101,136,2007_2009,i_did,1864,download,"peptide template,canva label,peptide therapy,editable label,label template,peptide label,peptide vial labels,printable label,vial label,peptide marketing,cosmetic label,peptides guide,medicine labels",peptide template,canva label,peptide therapy,editable label,label template,peptide label,peptide vial labels,printable label,vial label,peptide marketing,cosmetic label,peptides guide,medicine labels
"Peptide Label Template, Printable Label, Peptide Therapy Canva template, Editable Label , canva Label Template, peptide marketing, glp-1",https://www.etsy.com/listing/4407334088/peptide-label-template-printable-label,LuxAestheticCo,https://www.etsy.com/shop/LuxAestheticCo,32.07,22,706,0,21,1,5 Mo.,13,0,534,Paper & Party Supplies,,true,false,false,,false,false,,-1,,19,36,3.93,101,136,2007_2009,i_did,1864,download,"peptide template,canva label,peptide therapy,editable label,label template,peptide label,peptide vial labels,printable label,vial label,peptide marketing,cosmetic label,peptides guide,medicine labels",peptide template,canva label,peptide therapy,editable label,label template,peptide label,peptide vial labels,printable label,vial label,peptide marketing,cosmetic label,peptides guide,medicine labels
Wildflower Wedding Template Bundle: Editable Canva Stationery Set (Digital Download),https://www.etsy.com/listing/4374369409/wildflower-wedding-template-bundle,TheEditableWedding,https://www.etsy.com/shop/TheEditableWedding,25.14,28,704,0,222,18,7 Mo.,580,3,12268,Weddings,,true,false,true,,false,true,,-1,,10,100,1.81,212,84,2007_2009,i_did,2932,download,"boho flowers invites,boho wedding bundle,diy wedding bundle,editable wedding set,floral wedding cards,invitation template,large wedding bundle,mega wedding bundle,summer flower invite,wedding invite suite,wildflower bundle,wildflower invites,wildflower wedding",boho flowers invites,boho wedding bundle,diy wedding bundle,editable wedding set,floral wedding cards,invitation template,large wedding bundle,mega wedding bundle,summer flower invite,wedding invite suite,wildflower bundle,wildflower invites,wildflower wedding
"A New Chapter Storybook Bridal Shower Bundle, Book Themed Bachelorette Party, Games and Signs Templates, Editable in Canva",https://www.etsy.com/listing/4443690146/a-new-chapter-storybook-bridal-shower,TheQuietPlanner,https://www.etsy.com/shop/TheQuietPlanner,46.91,15,704,0,13,1,3 Mo.,29,0,672,Paper & Party Supplies,,true,false,false,,false,false,,-1,,15,54,1.93,957,122,2020_2026,i_did,8780,download,"a new chapter bundle,her next chapter,bridal shower bundle,bridal shower decor,bachelorette bundle,bridal shower invite,bridal shower games,new chapter shower,book shower bundle,book bridal shower,storybook shower,a new chapter begins,new chapter bridal",a new chapter bundle,her next chapter,bridal shower bundle,bridal shower decor,bachelorette bundle,bridal shower invite,bridal shower games,new chapter shower,book shower bundle,book bridal shower,storybook shower,a new chapter begins,new chapter bridal
"Bun in the Oven Baby Shower Template Bundle, Games and Signs, Editable in Canva",https://www.etsy.com/listing/4399215466/bun-in-the-oven-baby-shower-template,TheQuietPlanner,https://www.etsy.com/shop/TheQuietPlanner,46.91,15,704,0,83,6,5 Mo.,78,1,2298,Paper & Party Supplies,,true,false,false,,false,false,,-1,,15,99,3.61,968,79,2007_2009,i_did,8888,download,"bun in oven shower,cinnamon bun themed,baby shower bundle,baby shower decor,bun shower bundle,bun in the oven baby,cinnamon bun baby,bun baby shower,bakery baby shower,bun oven baby shower,theres a bun in oven,bun themed shower,baby shower invite",bun in oven shower,cinnamon bun themed,baby shower bundle,baby shower decor,bun shower bundle,bun in the oven baby,cinnamon bun baby,bun baby shower,bakery baby shower,bun oven baby shower,theres a bun in oven,bun themed shower,baby shower invite
"Avengers Party Editable Superheroes Birthday Invitation Template, Printable Superheroes Birthday Party Invitation Kids, Canva template",https://www.etsy.com/listing/4363785008/avengers-party-editable-superheroes,LovlyDesignsCo,https://www.etsy.com/shop/LovlyDesignsCo,5.72,123,703,-100,817,51,7 Mo.,387,7,9285,Paper & Party Supplies,,true,false,false,,false,false,,-1,,8,100,8.8,60,134,2007_2009,i_did,1506,download,"superheroes,avengers birthday,avengers,avengers invite,superhero birthday,superhero party,avengers invitation,birthday invitation,birthday invite,birthday party,digital template,editable invitation,invitation card",superheroes,avengers birthday,avengers,avengers invite,superhero birthday,superhero party,avengers invitation,birthday invitation,birthday invite,birthday party,digital template,editable invitation,invitation card
ADHD Cleaning Planner Bundle | Printable Chore Chart | Editable Daily Weekly Monthly Cleaning Schedule | Canva Template | A4 US Letter,https://www.etsy.com/listing/4327961374/adhd-cleaning-planner-bundle-printable,AYxSTUDIOS,https://www.etsy.com/shop/AYxSTUDIOS,31.96,22,703,-100,85,8,10 Mo.,269,1,6065,,,true,false,false,,false,false,,-1,,67,100,1.4,221,134,2007_2009,i_did,129356,download,"adhd cleaning,chore chart,printable chores,cleaning planner,editable pdf,adhd checklist,house chore list,cleaning template,digital planner,adhd home chart,cleaning routine,daily chores,home organizer",adhd cleaning,chore chart,printable chores,cleaning planner,editable pdf,adhd checklist,house chore list,cleaning template,digital planner,adhd home chart,cleaning routine,daily chores,home organizer
"GLP1 Social Media Templates, Tirzepatide & Semaglutide Marketing, Medical Weight Loss Instagram Kit, Editable Canva Posts, Med Spa Clinic Ad",https://www.etsy.com/listing/4311304170/glp1-social-media-templates-tirzepatide,ThriveAvenue,https://www.etsy.com/shop/ThriveAvenue,33.47,21,703,0,63,3,11 Mo.,88,0,1111,Paper & Party Supplies,,true,false,false,,false,false,,-1,,28,36,5.67,555,140,2007_2009,i_did,3444,download,"medical weight loss,weight management,instagram posts,nurse injector posts,glp1 social media,semaglutide posts,mens health,women's wellness,med spa marketing,nutrition coach,health practicioner,tirzepatide ads,editable canva flyer",medical weight loss,weight management,instagram posts,nurse injector posts,glp1 social media,semaglutide posts,mens health,women's wellness,med spa marketing,nutrition coach,health practicioner,tirzepatide ads,editable canva flyer
